sku,nombre,marca,subcategoria,categoria_raw,precio_actual,precio_original,descuento_pct,rating,num_opiniones,seller_raw,promo_raw,product_url,url_categoria,precio_actual_raw,precio_original_raw,descuento_pct_raw,rating_raw,opiniones_raw
10899353,"Monitor AOC Q24G4RE 23.8"" Fast IPS QHD 180Hz HDR10 Adaptive Sync",AOC,Monitores,Monitores,1299.0,,23.0,4.7,124.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/monitor-aoc-q24g4re-238-fast-ips-qhd-180hz-hdr10-adaptive-sync,https://www.pccomponentes.com/monitores-gaming,129.9,,23,4.7,124
11011298,"Monitor Gigabyte G27Q20 27"" IPS QHD 200Hz 0.5ms GTG FreeSync Premium G-Sync Compatible HDR10",Gigabyte,Monitores,Monitores,139.0,,22.0,4.6,141.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/monitor-gigabyte-g27q20-27-ips-qhd-200hz-05ms-gtg-freesync-premium-g-sync-compatible-hdr10,https://www.pccomponentes.com/monitores-gaming,139.0,,22,4.6,141
10869841,"Acer Gaming Nitro VG240YX1bmiipx 23.8"" LED IPS FullHD 200Hz Altavoces FreeSync",Acer,Monitores,Monitores,12999.0,,0.0,4.7,178.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/monitor-acer-gaming-nitro-vg240yx1bmiipx-238-led-ips-fullhd-200hz-altavoces-freesync,https://www.pccomponentes.com/monitores-gaming,129.99,,0,4.7,178
11015304,"Monitor Acer Gaming Nitro VG270W3 27"" FullHD 240Hz IPS 0,5ms FreeSync Premium Altavoces",Acer,Monitores,Monitores,119.0,,25.0,4.7,178.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/monitor-acer-gaming-nitro-vg270w3-27-fullhd-240hz-ips-05ms-freesync-premium-altavoces,https://www.pccomponentes.com/monitores-gaming,119.0,,25,4.7,178
10971704,"Monitor LG UltraGear 27G610A-B 27"" QHD 200Hz IPS FreeSync Premium HDR400 1 ms regulable",LG,Monitores,Monitores,189.0,,13.0,4.6,2278.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/monitor-lg-ultragear-27g610a-b-27-qhd-200hz-ips-freesync-premium-hdr400-1-ms-regulable,https://www.pccomponentes.com/monitores-gaming,189.0,,13,4.6,2278
10893931,"Monitor Alurin CoreVision 120IPSLite 24"" FHD 120Hz FreeSync",Alurin,Monitores,Monitores,7499.0,,25.0,4.5,939.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/monitor-alurin-corevision-120ipslite-24-fhd-120hz-freesync,https://www.pccomponentes.com/monitores-gaming,74.99,,25,4.5,939
10861841,"MSI MAG 276CXF 27"" LED Rapid VA FullHD 280Hz Adaptive Sync Curva",MSI,Monitores,Monitores,139.0,,30.0,4.7,2327.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/monitor-msi-mag-276cxf-27-led-rapid-va-fullhd-280hz-adaptive-sync-curva,https://www.pccomponentes.com/monitores-gaming,139.0,,30,4.7,2327
10999568,"Monitor AOC Q27G4ZDR 26,5"" Quad HD 240Hz QD-OLED HDR10 Tiempo de respuesta 0,03 ms",AOC,Monitores,Monitores,3699.0,,17.0,4.1,10.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/monitor-aoc-q27g4zdr-265-quad-hd-240hz-qd-oled-hdr10-tiempo-de-respuesta-003-ms,https://www.pccomponentes.com/monitores-gaming,369.9,,17,4.1,10
10952829,"Monitor MSI PRO MP271 E14A 27"" FullHD 144Hz IPS 1ms FreeSync HDR Ready Altavoces",MSI,Monitores,Monitores,89.0,,40.0,4.8,27.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/monitor-msi-pro-mp271-e14a-27-fullhd-144hz-ips-1ms-freesync-hdr-ready-altavoces,https://www.pccomponentes.com/monitores-gaming,89.0,,40,4.8,27
10861842,"MSI MAG 255XF 24.5"" LED Fast IPS FullHD 300Hz",MSI,Monitores,Monitores,149.0,,40.0,4.6,3152.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/monitor-msi-mag-255xf-245-led-fast-ips-fullhd-300hz,https://www.pccomponentes.com/monitores-gaming,149.0,,40,4.6,3152
10853477,"Philips Evnia 27M2N3201A/00 27"" LED Fast IPS FullHD 180Hz",Philips,Monitores,Monitores,9999.0,,33.0,4.6,424.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/monitor-philips-evnia-27m2n3201a-00-27-led-fast-ips-fullhd-180hz,https://www.pccomponentes.com/monitores-gaming,99.99,,33,4.6,424
10964179,"Monitor MSI PRO MP273W E14A 27"" FullHD 144Hz IPS 1ms Altavoces VESA Adaptive Sync",MSI,Monitores,Monitores,99.0,,33.0,4.6,1513.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/monitor-msi-pro-mp273w-e14a-27-fullhd-144hz-ips-1ms-altavoces-vesa-adaptive-sync,https://www.pccomponentes.com/monitores-gaming,99.0,,33,4.6,1513
10899354,"Monitor AOC G4 U27G4R 27"" Fast IPS 4K UHD 160Hz / FHD 320Hz HDR400 Adaptive Sync",AOC,Monitores,Monitores,2699.0,,30.0,4.8,85.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/monitor-aoc-g4-u27g4r-27-fast-ips-4k-uhd-160hz-fhd-320hz-hdr400-adaptive-sync,https://www.pccomponentes.com/monitores-gaming,269.9,,30,4.8,85
11018618,"Monitor AOC 24G4ZRE 23,8"" FullHD 260Hz Fast IPS HDR10 0,3ms VESA",AOC,Monitores,Monitores,999.0,,18.0,4.6,6520.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/monitor-aoc-24g4zre-238-fullhd-260hz-fast-ips-hdr10-03ms-vesa,https://www.pccomponentes.com/monitores-gaming,99.9,,18,4.6,6520
11015605,"Monitor Acer Nitro KG270P0bi 27"" FullHD 144Hz VA FreeSync 0,5ms",Acer,Monitores,Monitores,89.0,,25.0,4.6,1928.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/monitor-acer-nitro-kg270p0bi-27-fullhd-144hz-va-freesync-05ms,https://www.pccomponentes.com/monitores-gaming,89.0,,25,4.6,1928
10949480,"Monitor MSI MAG 274CF X24 27"" FullHD 240Hz Rapid VA Curvo 0,5ms FreeSync Premium HDR",MSI,Monitores,Monitores,149.0,,21.0,4.6,3152.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/monitor-msi-mag-274cf-x24-27-fullhd-240hz-rapid-va-curvo-05ms-freesync-premium-hdr,https://www.pccomponentes.com/monitores-gaming,149.0,,21,4.6,3152
10790437,Newskill Serike V2 Teclado Gaming Gaming RGB Blanco NewSwitch Red,Newskill,Teclados,Teclados,7994.0,,36.0,4.8,415.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/newskill-serike-v2-teclado-gaming-gaming-rgb-blanco-newswitch-red,https://www.pccomponentes.com/teclados-gaming,79.94,,36,4.8,415
149647,Ozone Alliance Teclado Gaming Retroiluminado,Ozone,Teclados,Teclados,3499.0,,12.0,4.4,266.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/ozone-alliance-teclado-gaming-retroiluminado,https://www.pccomponentes.com/teclados-gaming,34.99,,12,4.4,266
10971913,Teclado mecÃ¡nico Krom Klass TKL Layout ES retroiluminado RGB con pack gaming,Krom,Teclados,Teclados,499.0,,0.0,4.6,25.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/teclado-mecanico-krom-klass-tkl-layout-es-retroiluminado-rgb-con-pack-gaming,https://www.pccomponentes.com/teclados-gaming,49.9,,0,4.6,25
433512,Tempest K11 Ogre Teclado MecÃ¡nico Gaming RGB Negro,Tempest,Teclados,Teclados,1999.0,,33.0,4.6,8345.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/tempest-k11-ogre-teclado-mecanico-gaming-rgb-negro,https://www.pccomponentes.com/teclados-gaming,19.99,,33,4.6,8345
10863060,Tempest Combo 3100 PRO RGB Teclado + RatÃ³n + Auriculares + Alfombrilla,Tempest,Teclados,Teclados,30.0,,33.0,4.1,75.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/tempest-combo-3100-pro-rgb-teclado-raton-auriculares-alfombrilla,https://www.pccomponentes.com/teclados-gaming,30.0,,33,4.1,75
10790436,Newskill Serike V2 Teclado Gaming MecÃ¡nico RGB Negro NewSwitch Red,Newskill,Teclados,Teclados,7994.0,,36.0,4.8,415.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/newskill-serike-v2-teclado-gaming-mecanico-rgb-negro-newswitch-red,https://www.pccomponentes.com/teclados-gaming,79.94,,36,4.8,415
10861495,Newskill Pyros PRO Teclado Gaming InalÃ¡mbrico MecÃ¡nico 75% Hotswap Blanco,Newskill,Teclados,Teclados,89.0,,8.0,4.7,347.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/newskill-pyros-pro-teclado-gaming-inalambrico-mecanico-75-hotswap-blanco,https://www.pccomponentes.com/teclados-gaming,89.0,,8,4.7,347
10790438,Newskill Serike V2 TKL Teclado Gaming MecÃ¡nico RGB Negro NewSwitch Red,Newskill,Teclados,Teclados,6495.0,,40.0,4.7,507.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/newskill-serike-v2-tkl-teclado-gaming-mecanico-rgb-negro-newswitch-red,https://www.pccomponentes.com/teclados-gaming,64.95,,40,4.7,507
10790439,Newskill Serike V2 TKL Teclado Gaming MecÃ¡nico RGB Blanco NewSwitch Red,Newskill,Teclados,Teclados,6495.0,,40.0,4.7,507.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/newskill-serike-v2-tkl-teclado-gaming-mecanico-rgb-blanco-newswitch-red,https://www.pccomponentes.com/teclados-gaming,64.95,,40,4.7,507
10802403,Tempest K20 Beast Teclado MecÃ¡nico InalÃ¡mbrico Gaming RGB TKL Mini Blanco,Tempest,Teclados,Teclados,3499.0,,30.0,4.6,8345.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/tempest-k20-beast-teclado-mecanico-inalambrico-gaming-rgb-tkl-mini-blanco,https://www.pccomponentes.com/teclados-gaming,34.99,,30,4.6,8345
10817493,Tempest Doom Blaze H-Mech Teclado RGB,Tempest,Teclados,Teclados,1699.0,,32.0,4.6,8345.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/tempest-doom-blaze-h-mech-teclado-rgb,https://www.pccomponentes.com/teclados-gaming,16.99,,32,4.6,8345
433509,Tempest K20 Beast Teclado MecÃ¡nico Gaming RGB TKL Negro,Tempest,Teclados,Teclados,2101.0,,57.0,4.6,8345.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/tempest-k20-beast-teclado-mecanico-gaming-rgb-tkl-negro,https://www.pccomponentes.com/teclados-gaming,21.01,,57,4.6,8345
10861492,Newskill Pyros V2 Teclado Gaming InalÃ¡mbrico MecÃ¡nico 60% Hotswap Negro,Newskill,Teclados,Teclados,6499.0,,18.0,4.5,130.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/newskill-pyros-v2-teclado-gaming-inalambrico-mecanico-60-hotswap-negro,https://www.pccomponentes.com/teclados-gaming,64.99,,18,4.5,130
105401,Logitech G213 Prodigy Teclado Gaming,Logitech,Teclados,Teclados,4999.0,,41.0,4.5,1971.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/logitech-g213-prodigy-teclado-gaming,https://www.pccomponentes.com/teclados-gaming,49.99,,41,4.5,1971
10817492,Tempest Combo 3100 RGB Teclado + RatÃ³n Gaming,Tempest,Teclados,Teclados,1199.0,,20.0,4.5,5486.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/tempest-combo-3100-rgb-teclado-raton-gaming,https://www.pccomponentes.com/teclados-gaming,11.99,,20,4.5,5486
10817495,Tempest K9 Nebula Fury RGB Teclado Gaming Retroiluminado,Tempest,Teclados,Teclados,1199.0,,24.0,4.6,8345.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/tempest-k9-nebula-fury-rgb-teclado-gaming-retroiluminado,https://www.pccomponentes.com/teclados-gaming,11.99,,24,4.6,8345
10467406,Logitech G413 SE Teclado MecÃ¡nico Gaming Retroiluminado,Logitech,Teclados,Teclados,6499.0,,27.0,4.6,320.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/logitech-g413-se-teclado-mecanico-gaming-retroiluminado,https://www.pccomponentes.com/teclados-gaming,64.99,,27,4.6,320
10861444,Krom Kernel PRO TKL RGB Teclado MecÃ¡nico InalÃ¡mbrico Bluetooth Switch Outemu Red Negro,Krom,Teclados,Teclados,4499.0,,17.0,4.6,42.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/krom-kernel-pro-tkl-rgb-teclado-mecanico-inalambrico-bluetooth-switch-outemu-red-negro,https://www.pccomponentes.com/teclados-gaming,44.99,,17,4.6,42
10861493,Newskill Pyros V2 Teclado Gaming InalÃ¡mbrico MecÃ¡nico 60% Hotswap Blanco,Newskill,Teclados,Teclados,6499.0,,15.0,4.5,130.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/newskill-pyros-v2-teclado-gaming-inalambrico-mecanico-60-hotswap-blanco,https://www.pccomponentes.com/teclados-gaming,64.99,,15,4.5,130
707046,Krom Kasic TKL Rainbow Teclado Gaming Negro,Krom,Teclados,Teclados,1999.0,,42.0,4.0,474.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/krom-kasic-tkl-rainbow-teclado-gaming-negro,https://www.pccomponentes.com/teclados-gaming,19.99,,42,4.0,474
10652213,Krom Kenya Combo Gaming 4 en 1 RGB Auriculares + Teclado + RatÃ³n + Alfombrilla,Krom,Teclados,Teclados,4145.0,,0.0,4.2,164.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/krom-kenya-combo-gaming-4-en-1-rgb-auriculares-teclado-raton-alfombrilla,https://www.pccomponentes.com/teclados-gaming,41.45,,0,4.2,164
254061,Tempest Diablo Teclado MecÃ¡nico Gaming RGB Switch Red,Tempest,Teclados,Teclados,3999.0,,27.0,4.6,8345.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/tempest-diablo-teclado-mecanico-gaming-rgb-switch-red,https://www.pccomponentes.com/teclados-gaming,39.99,,27,4.6,8345
10467407,Logitech G413 TKL SE Teclado Gaming MecÃ¡nico Retroiluminado,Logitech,Teclados,Teclados,4999.0,,41.0,4.6,479.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/logitech-g413-tkl-se-teclado-gaming-mecanico-retroiluminado,https://www.pccomponentes.com/teclados-gaming,49.99,,41,4.6,479
10358994,Krom Kustom Licencia Oficial Hot Wheels Pack Teclado RGB + RatÃ³n Ãptico RGB 7200 DPI + Alfombrilla,Krom,Teclados,Teclados,3999.0,,0.0,4.9,5.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/krom-kustom-licencia-oficial-hot-wheels-pack-teclado-rgb-raton-optico-rgb-7200-dpi-alfombrilla,https://www.pccomponentes.com/teclados-gaming,39.99,,0,4.9,5
10990609,"Teclado Cool Youth combinado USB espaÃ±ol con ratÃ³n, auriculares y alfombrilla",Cool,Teclados,Teclados,4799.0,,0.0,4.6,25.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/teclado-cool-youth-combinado-usb-espanol-con-raton-auriculares-y-alfombrilla,https://www.pccomponentes.com/teclados-gaming,47.99,,0,4.6,25
300851,Ozone Alpha Strike Teclado MecÃ¡nico Gaming TKL Retroiluminado Switch Outemu Red,Ozone,Teclados,Teclados,2499.0,,48.0,4.5,59.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/ozone-alpha-strike-teclado-mecanico-gaming-tkl-retroiluminado-switch-outemu-red,https://www.pccomponentes.com/teclados-gaming,24.99,,48,4.5,59
10754178,Cool Florida Kit Gaming Teclado EspaÃ±ol USB + Raton con IluminaciÃ³n,Cool,Teclados,Teclados,27.0,,0.0,4.0,8.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/cool-florida-kit-gaming-teclado-espanol-usb-raton-con-iluminacion,https://www.pccomponentes.com/teclados-gaming,27.0,,0,4.0,8
836408,Cool Austin Teclado MecÃ¡nico Gaming USB Negro,Cool,Teclados,Teclados,3695.0,,0.0,3.0,3.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/cool-austin-teclado-mecanico-gaming-usb-negro,https://www.pccomponentes.com/teclados-gaming,36.95,,0,3.0,3
10860146,Logitech Pack G213 Prodigy Teclado Gaming + Logitech G203 Lightsync 2nd Gen RatÃ³n Gaming 8000DPI RGB,Logitech,Teclados,Teclados,5999.0,,53.0,4.5,31.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/logitech-pack-g213-prodigy-teclado-gaming-logitech-g203-lightsync-2nd-gen-raton-gaming-8000dpi-rgb,https://www.pccomponentes.com/teclados-gaming,59.99,,53,4.5,31
343438,Ozone Tactical Teclado Mini MecÃ¡nico RGB USB/Bluetooth Switch Outemu Red,Ozone,Teclados,Teclados,4599.0,,23.0,4.5,551.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/ozone-tactical-teclado-mini-mecanico-rgb-usb-bluetooth-switch-outemu-red,https://www.pccomponentes.com/teclados-gaming,45.99,,23,4.5,551
10828859,Huntsman V3 X Tenkeyless Teclado Clicky Optical Gaming RGB Razer Box Purple Negro,Razer,Teclados,Teclados,9999.0,,28.0,4.8,1214.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/huntsman-v3-x-tenkeyless-teclado-clicky-optical-gaming-rgb-razer-box-purple-negro,https://www.pccomponentes.com/teclados-gaming,99.99,,28,4.8,1214
10097595,Corsair K65 Mini Teclado MecÃ¡nico Gaming RGB Switch Cherry MX Red Negro,Corsair,Teclados,Teclados,6499.0,,53.0,4.6,42.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/corsair-k65-mini-teclado-mecanico-gaming-rgb-switch-cherry-mx-red-negro,https://www.pccomponentes.com/teclados-gaming,64.99,,53,4.6,42
10817494,Tempest K8 Radiance RGB Teclado Gaming Retroiluminado,Tempest,Teclados,Teclados,999.0,,37.0,4.6,8345.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/tempest-k8-radiance-rgb-teclado-gaming-retroiluminado,https://www.pccomponentes.com/teclados-gaming,9.99,,37,4.6,8345
11018713,Teclado Keychron Q6 Ultra 8K mecÃ¡nico personalizable inalÃ¡mbrico RGB full size,Keychron,Teclados,Teclados,1867.0,,33.0,4.8,2.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/teclado-keychron-q6-ultra-8k-mecanico-personalizable-inalambrico-rgb-full-size,https://www.pccomponentes.com/teclados-gaming,186.7,,33,4.8,2
313959,Razer Huntsman Mini Teclado Gaming RGB Switch Purple,Razer,Teclados,Teclados,8999.0,,30.0,4.8,1214.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/razer-huntsman-mini-teclado-gaming-rgb-switch-purple,https://www.pccomponentes.com/teclados-gaming,89.99,,30,4.8,1214
10643790,Razer Ornata V3 X Teclado Gaming RGB Negro,Razer,Teclados,Teclados,3999.0,,20.0,4.5,259.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/razer-ornata-v3-x-teclado-gaming-rgb-negro,https://www.pccomponentes.com/teclados-gaming,39.99,,20,4.5,259
433862,Forgeon Clutch Teclado Gaming RGB 60% Switch Blue,Forgeon,Teclados,Teclados,4999.0,,37.0,4.6,1212.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/forgeon-clutch-teclado-gaming-rgb-60-switch-blue,https://www.pccomponentes.com/teclados-gaming,49.99,,37,4.6,1212
10857842,Corsair K70 CORE TKL Teclado MecÃ¡nico Gaming RGB Switch MLX Red v2 Negro,Corsair,Teclados,Teclados,7895.0,,45.0,4.8,307.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/corsair-k70-core-tkl-teclado-mecanico-gaming-rgb-switch-mlx-red-v2-negro,https://www.pccomponentes.com/teclados-gaming,78.95,,45,4.8,307
10643479,Razer Ornata V3 Teclado Gaming HÃ­brido RGB,Razer,Teclados,Teclados,6999.0,,22.0,4.5,259.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/razer-ornata-v3-teclado-gaming-hibrido-rgb,https://www.pccomponentes.com/teclados-gaming,69.99,,22,4.5,259
10859601,Razer DeathStalker V2 Pro Tenkeyless Teclado InalÃ¡mbrico Gaming RGB Switch Linear Optical Red,Razer,Teclados,Teclados,13999.0,,36.0,4.7,41.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/razer-deathstalker-v2-pro-tenkeyless-teclado-inalambrico-gaming-rgb-switch-linear-optical-red,https://www.pccomponentes.com/teclados-gaming,139.99,,36,4.7,41
10707506,Tempest X14 Warden RatÃ³n Gaming InalÃ¡mbrico 12000 DPI Negro,Tempest,Ratones,Ratones,1199.0,,40.0,4.5,5597.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/tempest-x14-warden-raton-gaming-inalambrico-12000-dpi-negro,https://www.pccomponentes.com/ratones-gaming,11.99,,40,4.5,5597
433870,Forgeon Vendetta RatÃ³n Gaming RGB 16000DPI Negro,Forgeon,Ratones,Ratones,3999.0,,33.0,4.5,506.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/forgeon-vendetta-raton-gaming-rgb-16000dpi-negro,https://www.pccomponentes.com/ratones-gaming,39.99,,33,4.5,506
10831241,Newskill Chiron PRO RatÃ³n Gaming InalÃ¡mbrico RGB 16000DPI Blanco,Newskill,Ratones,Ratones,4999.0,,26.0,4.0,129.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/newskill-chiron-pro-raton-gaming-inalambrico-rgb-16000dpi-blanco,https://www.pccomponentes.com/ratones-gaming,49.99,,26,4.0,129
294122,Krom Keos RatÃ³n Gaming RGB 6400DPI Negro,Krom,Ratones,Ratones,1799.0,,0.0,4.5,405.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/krom-keos-raton-gaming-rgb-6400dpi-negro,https://www.pccomponentes.com/ratones-gaming,17.99,,0,4.5,405
179806,Logitech G502 Hero RatÃ³n Gaming 25600DPI,Logitech,Ratones,Ratones,3699.0,,58.0,4.7,7470.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/logitech-g502-hero-raton-gaming-25600dpi,https://www.pccomponentes.com/ratones-gaming,36.99,,58,4.7,7470
10988124,RatÃ³n Logitech PRO X2 SUPERSTRIKE inalÃ¡mbrico 44000 DPI blanco hÃ¡ptico LIGHTSPEED,Logitech,Ratones,Ratones,179.0,,0.0,4.8,72.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/raton-logitech-pro-x2-superstrike-inalambrico-44000-dpi-blanco-haptico-lightspeed,https://www.pccomponentes.com/ratones-gaming,179.0,,0,4.8,72
287353,Logitech G203 Lightsync 2nd Gen RatÃ³n Gaming 8000DPI RGB Negro,Logitech,Ratones,Ratones,2195.0,,51.0,4.7,6879.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/logitech-g203-lightsync-2nd-gen-raton-gaming-8000dpi-rgb-negro,https://www.pccomponentes.com/ratones-gaming,21.95,,51,4.7,6879
10984350,RatÃ³n Logitech Pro X Superlight 2 SE Wireless 44000 DPI Negro 5 Botones 60g,Logitech,Ratones,Ratones,119.0,,8.0,4.8,69.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/raton-logitech-pro-x-superlight-2-se-inalambrico-44000-dpi-5-botones-60g-negro,https://www.pccomponentes.com/ratones-gaming,119.0,,8,4.8,69
10772979,Logitech G PRO X SUPERLIGHT 2 LIGHTSPEED RatÃ³n InalÃ¡mbrico Gaming Negro 44000 DPI,Logitech,Ratones,Ratones,1249.0,,26.0,4.8,671.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/logitech-g-pro-x-superlight-2-lightspeed-raton-inalambrico-gaming-negro-44000-dpi,https://www.pccomponentes.com/ratones-gaming,124.9,,26,4.8,671
433873,Forgeon Perdition RGB RatÃ³n Gaming 16.000 DPI Negro,Forgeon,Ratones,Ratones,30.0,,45.0,4.5,151.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/forgeon-perdition-rgb-raton-gaming-16000-dpi-negro,https://www.pccomponentes.com/ratones-gaming,30.0,,45,4.5,151
10707509,Tempest X2 Custodian RGB RatÃ³n Gaming 8000 DPI Negro,Tempest,Ratones,Ratones,699.0,,30.0,4.5,5597.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/tempest-x2-custodian-rgb-raton-gaming-8000-dpi-negro,https://www.pccomponentes.com/ratones-gaming,6.99,,30,4.5,5597
10831240,Newskill Chiron PRO RatÃ³n Gaming InalÃ¡mbrico RGB 16000DPI Negro,Newskill,Ratones,Ratones,4703.0,,30.0,4.0,129.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/newskill-chiron-pro-raton-gaming-inalambrico-rgb-16000dpi-negro,https://www.pccomponentes.com/ratones-gaming,47.03,,30,4.0,129
214249,Tempest MS100 Paladin RatÃ³n Gaming 1600DPI,Tempest,Ratones,Ratones,399.0,,33.0,4.5,5597.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/tempest-ms100-paladin-raton-gaming-1600dpi,https://www.pccomponentes.com/ratones-gaming,3.99,,33,4.5,5597
332440,Tempest MS200 Ninja RatÃ³n Gaming 2.400 DPI Negro,Tempest,Ratones,Ratones,499.0,,37.0,4.5,5597.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/tempest-ms200-ninja-raton-gaming-2400-dpi-negro,https://www.pccomponentes.com/ratones-gaming,4.99,,37,4.5,5597
11010469,RatÃ³n Razer Viper V3 Pro SE InalÃ¡mbrico 35000 DPI Negro Ultraligero 95h baterÃ­a,Razer,Ratones,Ratones,8999.0,,18.0,4.7,1456.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/raton-razer-viper-v3-pro-se-inalambrico-35000-dpi-negro-ultraligero-95h-bateria,https://www.pccomponentes.com/ratones-gaming,89.99,,18,4.7,1456
310369,Newskill Eos Ivory RatÃ³n Gaming Professional RGB 16000DPI Blanco,Newskill,Ratones,Ratones,4281.0,,42.0,4.7,355.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/newskill-eos-ivory-raton-gaming-professional-rgb-16000dpi-blanco,https://www.pccomponentes.com/ratones-gaming,42.81,,42,4.7,355
166071,Newskill EOS RatÃ³n Gaming Professional RGB 16000DPI,Newskill,Ratones,Ratones,4995.0,,32.0,4.7,809.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/newskill-eos-raton-gaming-professional-rgb-16000dpi,https://www.pccomponentes.com/ratones-gaming,49.95,,32,4.7,809
822348,Razer Basilisk V3 RatÃ³n Gaming Ãptico RGB 26000 DPI,Razer,Ratones,Ratones,4999.0,,41.0,4.7,1568.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/razer-basilisk-v3-raton-gaming-optico-rgb-26000-dpi,https://www.pccomponentes.com/ratones-gaming,49.99,,41,4.7,1568
433507,Tempest X20W Vigilant RGB RatÃ³n Gaming InalÃ¡mbrico 16.000 DPI Negro,Tempest,Ratones,Ratones,3499.0,,30.0,4.5,5597.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/tempest-x20w-vigilant-rgb-raton-gaming-inalambrico-16000-dpi-negro,https://www.pccomponentes.com/ratones-gaming,34.99,,30,4.5,5597
10831238,Newskill Chiron RatÃ³n Gaming RGB 8000DPI Color Blanco,Newskill,Ratones,Ratones,2495.0,,47.0,4.7,54.0,Vendido y enviado por,Aniversario,https://www.pccomponentes.com/newskill-chiron-raton-gaming-rgb-8000dpi-color-blanco,https://www.pccomponentes.com/ratones-gaming,24.95,,47,4.7,54
