source,product_name,brand,category,subcategory,price,price_original,discount_pct,rating,review_count,popularity,seller,promo_tag,product_url,sku,url_mal_formateada,duplicado_url,p50,p90,price_tier,q90_review_count,top_10_popularity
pccomponentes,"Monitor AOC G4 U27G4R 27"" Fast IPS 4K UHD 160Hz / FHD 320Hz HDR400 Adaptive Sync",AOC,Monitores,Monitores,26990.0,,,,943.0,943.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-aoc-g4-u27g4r-27-fast-ips-4k-uhd-160hz-fhd-320hz-hdr400-adaptive-sync,10899354.0,False,False,11490.0,106990.00000000003,media,943.0,True
pccomponentes,"MSI MAG 255XF 24.5"" LED Fast IPS FullHD 300Hz",MSI,Monitores,Monitores,1490.0,,,,943.0,943.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/monitor-msi-mag-255xf-245-led-fast-ips-fullhd-300hz,10861842.0,False,False,11490.0,106990.00000000003,baja,943.0,True
pccomponentes,Newskill Serike V2 Teclado Gaming Gaming RGB Blanco NewSwitch Red,Newskill,Teclados,Teclados,79940.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/newskill-serike-v2-teclado-gaming-gaming-rgb-blanco-newswitch-red,10790437.0,False,False,43220.0,79940.0,alta,414.0,True
pccomponentes,Ozone Alliance Teclado Gaming Retroiluminado,Ozone,Teclados,Teclados,34990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/ozone-alliance-teclado-gaming-retroiluminado,149647.0,False,False,43220.0,79940.0,baja,414.0,True
pccomponentes,Teclado mecÃ¡nico Krom Klass TKL Layout ES retroiluminado RGB con pack gaming,Krom,Teclados,Teclados,4990.0,,0.0,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/teclado-mecanico-krom-klass-tkl-layout-es-retroiluminado-rgb-con-pack-gaming,10971913.0,False,False,43220.0,79940.0,baja,414.0,True
pccomponentes,Tempest K11 Ogre Teclado MecÃ¡nico Gaming RGB Negro,Tempest,Teclados,Teclados,19990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-k11-ogre-teclado-mecanico-gaming-rgb-negro,433512.0,False,False,43220.0,79940.0,baja,414.0,True
pccomponentes,Tempest Combo 3100 PRO RGB Teclado + RatÃ³n + Auriculares + Alfombrilla,Tempest,Teclados,Teclados,300.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-combo-3100-pro-rgb-teclado-raton-auriculares-alfombrilla,10863060.0,False,False,43220.0,79940.0,baja,414.0,True
pccomponentes,Newskill Serike V2 Teclado Gaming MecÃ¡nico RGB Negro NewSwitch Red,Newskill,Teclados,Teclados,79940.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/newskill-serike-v2-teclado-gaming-mecanico-rgb-negro-newswitch-red,10790436.0,False,False,43220.0,79940.0,alta,414.0,True
pccomponentes,Newskill Pyros PRO Teclado Gaming InalÃ¡mbrico MecÃ¡nico 75% Hotswap Blanco,Newskill,Teclados,Teclados,890.0,,80.0,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/newskill-pyros-pro-teclado-gaming-inalambrico-mecanico-75-hotswap-blanco,10861495.0,False,False,43220.0,79940.0,baja,414.0,True
pccomponentes,Newskill Serike V2 TKL Teclado Gaming MecÃ¡nico RGB Negro NewSwitch Red,Newskill,Teclados,Teclados,64950.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/newskill-serike-v2-tkl-teclado-gaming-mecanico-rgb-negro-newswitch-red,10790438.0,False,False,43220.0,79940.0,media,414.0,True
pccomponentes,Tempest K20 Beast Teclado MecÃ¡nico InalÃ¡mbrico Gaming RGB TKL Mini Blanco,Tempest,Teclados,Teclados,34990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-k20-beast-teclado-mecanico-inalambrico-gaming-rgb-tkl-mini-blanco,10802403.0,False,False,43220.0,79940.0,baja,414.0,True
pccomponentes,Newskill Serike V2 TKL Teclado Gaming MecÃ¡nico RGB Blanco NewSwitch Red,Newskill,Teclados,Teclados,64950.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/newskill-serike-v2-tkl-teclado-gaming-mecanico-rgb-blanco-newswitch-red,10790439.0,False,False,43220.0,79940.0,media,414.0,True
pccomponentes,Tempest Doom Blaze H-Mech Teclado RGB,Tempest,Teclados,Teclados,16990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-doom-blaze-h-mech-teclado-rgb,10817493.0,False,False,43220.0,79940.0,baja,414.0,True
pccomponentes,Newskill Pyros V2 Teclado Gaming InalÃ¡mbrico MecÃ¡nico 60% Hotswap Negro,Newskill,Teclados,Teclados,64990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/newskill-pyros-v2-teclado-gaming-inalambrico-mecanico-60-hotswap-negro,10861492.0,False,False,43220.0,79940.0,media,414.0,True
pccomponentes,Tempest K20 Beast Teclado MecÃ¡nico Gaming RGB TKL Negro,Tempest,Teclados,Teclados,21010.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-k20-beast-teclado-mecanico-gaming-rgb-tkl-negro,433509.0,False,False,43220.0,79940.0,baja,414.0,True
pccomponentes,Logitech G213 Prodigy Teclado Gaming,Logitech,Teclados,Teclados,49990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/logitech-g213-prodigy-teclado-gaming,105401.0,False,False,43220.0,79940.0,media,414.0,True
pccomponentes,Tempest K9 Nebula Fury RGB Teclado Gaming Retroiluminado,Tempest,Teclados,Teclados,11990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-k9-nebula-fury-rgb-teclado-gaming-retroiluminado,10817495.0,False,False,43220.0,79940.0,baja,414.0,True
pccomponentes,Tempest Combo 3100 RGB Teclado + RatÃ³n Gaming,Tempest,Teclados,Teclados,11990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-combo-3100-rgb-teclado-raton-gaming,10817492.0,False,False,43220.0,79940.0,baja,414.0,True
pccomponentes,Logitech G413 SE Teclado MecÃ¡nico Gaming Retroiluminado,Logitech,Teclados,Teclados,64990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/logitech-g413-se-teclado-mecanico-gaming-retroiluminado,10467406.0,False,False,43220.0,79940.0,media,414.0,True
pccomponentes,Krom Kernel PRO TKL RGB Teclado MecÃ¡nico InalÃ¡mbrico Bluetooth Switch Outemu Red Negro,Krom,Teclados,Teclados,44990.0,,0.0,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/krom-kernel-pro-tkl-rgb-teclado-mecanico-inalambrico-bluetooth-switch-outemu-red-negro,10861444.0,False,False,43220.0,79940.0,media,414.0,True
pccomponentes,Newskill Pyros V2 Teclado Gaming InalÃ¡mbrico MecÃ¡nico 60% Hotswap Blanco,Newskill,Teclados,Teclados,64990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/newskill-pyros-v2-teclado-gaming-inalambrico-mecanico-60-hotswap-blanco,10861493.0,False,False,43220.0,79940.0,media,414.0,True
pccomponentes,Krom Kasic TKL Rainbow Teclado Gaming Negro,Krom,Teclados,Teclados,19990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/krom-kasic-tkl-rainbow-teclado-gaming-negro,707046.0,False,False,43220.0,79940.0,baja,414.0,True
pccomponentes,Logitech G413 TKL SE Teclado Gaming MecÃ¡nico Retroiluminado,Logitech,Teclados,Teclados,49990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/logitech-g413-tkl-se-teclado-gaming-mecanico-retroiluminado,10467407.0,False,False,43220.0,79940.0,media,414.0,True
pccomponentes,Krom Kenya Combo Gaming 4 en 1 RGB Auriculares + Teclado + RatÃ³n + Alfombrilla,Krom,Teclados,Teclados,41450.0,,0.0,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/krom-kenya-combo-gaming-4-en-1-rgb-auriculares-teclado-raton-alfombrilla,10652213.0,False,False,43220.0,79940.0,baja,414.0,True
pccomponentes,Krom Kustom Licencia Oficial Hot Wheels Pack Teclado RGB + RatÃ³n Ãptico RGB 7200 DPI + Alfombrilla,Krom,Teclados,Teclados,39990.0,,0.0,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/krom-kustom-licencia-oficial-hot-wheels-pack-teclado-rgb-raton-optico-rgb-7200-dpi-alfombrilla,10358994.0,False,False,43220.0,79940.0,baja,414.0,True
pccomponentes,Tempest Diablo Teclado MecÃ¡nico Gaming RGB Switch Red,Tempest,Teclados,Teclados,39990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-diablo-teclado-mecanico-gaming-rgb-switch-red,254061.0,False,False,43220.0,79940.0,baja,414.0,True
pccomponentes,"Teclado Cool Youth combinado USB espaÃ±ol con ratÃ³n, auriculares y alfombrilla",Cool,Teclados,Teclados,47990.0,,0.0,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/teclado-cool-youth-combinado-usb-espanol-con-raton-auriculares-y-alfombrilla,10990609.0,False,False,43220.0,79940.0,media,414.0,True
pccomponentes,Ozone Alpha Strike Teclado MecÃ¡nico Gaming TKL Retroiluminado Switch Outemu Red,Ozone,Teclados,Teclados,24990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/ozone-alpha-strike-teclado-mecanico-gaming-tkl-retroiluminado-switch-outemu-red,300851.0,False,False,43220.0,79940.0,baja,414.0,True
pccomponentes,Cool Austin Teclado MecÃ¡nico Gaming USB Negro,Cool,Teclados,Teclados,36950.0,,0.0,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/cool-austin-teclado-mecanico-gaming-usb-negro,836408.0,False,False,43220.0,79940.0,baja,414.0,True
pccomponentes,Cool Florida Kit Gaming Teclado EspaÃ±ol USB + Raton con IluminaciÃ³n,Cool,Teclados,Teclados,270.0,,0.0,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/cool-florida-kit-gaming-teclado-espanol-usb-raton-con-iluminacion,10754178.0,False,False,43220.0,79940.0,baja,414.0,True
pccomponentes,Huntsman V3 X Tenkeyless Teclado Clicky Optical Gaming RGB Razer Box Purple Negro,Razer,Teclados,Teclados,99990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/huntsman-v3-x-tenkeyless-teclado-clicky-optical-gaming-rgb-razer-box-purple-negro,10828859.0,False,False,43220.0,79940.0,alta,414.0,True
pccomponentes,Ozone Tactical Teclado Mini MecÃ¡nico RGB USB/Bluetooth Switch Outemu Red,Ozone,Teclados,Teclados,45990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/ozone-tactical-teclado-mini-mecanico-rgb-usb-bluetooth-switch-outemu-red,343438.0,False,False,43220.0,79940.0,media,414.0,True
pccomponentes,Corsair K65 Mini Teclado MecÃ¡nico Gaming RGB Switch Cherry MX Red Negro,Corsair,Teclados,Teclados,64990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/corsair-k65-mini-teclado-mecanico-gaming-rgb-switch-cherry-mx-red-negro,10097595.0,False,False,43220.0,79940.0,media,414.0,True
pccomponentes,Tempest K8 Radiance RGB Teclado Gaming Retroiluminado,Tempest,Teclados,Teclados,9990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-k8-radiance-rgb-teclado-gaming-retroiluminado,10817494.0,False,False,43220.0,79940.0,baja,414.0,True
pccomponentes,Razer Huntsman Mini Teclado Gaming RGB Switch Purple,Razer,Teclados,Teclados,89990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/razer-huntsman-mini-teclado-gaming-rgb-switch-purple,313959.0,False,False,43220.0,79940.0,alta,414.0,True
pccomponentes,Logitech Pack G213 Prodigy Teclado Gaming + Logitech G203 Lightsync 2nd Gen RatÃ³n Gaming 8000DPI RGB,Logitech,Teclados,Teclados,59990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/logitech-pack-g213-prodigy-teclado-gaming-logitech-g203-lightsync-2nd-gen-raton-gaming-8000dpi-rgb,10860146.0,False,False,43220.0,79940.0,media,414.0,True
pccomponentes,Razer Ornata V3 X Teclado Gaming RGB Negro,Razer,Teclados,Teclados,39990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/razer-ornata-v3-x-teclado-gaming-rgb-negro,10643790.0,False,False,43220.0,79940.0,baja,414.0,True
pccomponentes,Forgeon Clutch Teclado Gaming RGB 60% Switch Blue,Forgeon,Teclados,Teclados,49990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/forgeon-clutch-teclado-gaming-rgb-60-switch-blue,433862.0,False,False,43220.0,79940.0,media,414.0,True
pccomponentes,Corsair K70 CORE TKL Teclado MecÃ¡nico Gaming RGB Switch MLX Red v2 Negro,Corsair,Teclados,Teclados,78950.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/corsair-k70-core-tkl-teclado-mecanico-gaming-rgb-switch-mlx-red-v2-negro,10857842.0,False,False,43220.0,79940.0,media,414.0,True
pccomponentes,Razer Ornata V3 Teclado Gaming HÃ­brido RGB,Razer,Teclados,Teclados,69990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/razer-ornata-v3-teclado-gaming-hibrido-rgb,10643479.0,False,False,43220.0,79940.0,media,414.0,True
pccomponentes,Teclado Keychron Q6 Ultra 8K mecÃ¡nico personalizable inalÃ¡mbrico RGB full size,Keychron,Teclados,Teclados,18670.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/teclado-keychron-q6-ultra-8k-mecanico-personalizable-inalambrico-rgb-full-size,11018713.0,False,False,43220.0,79940.0,baja,414.0,True
pccomponentes,Razer DeathStalker V2 Pro Tenkeyless Teclado InalÃ¡mbrico Gaming RGB Switch Linear Optical Red,Razer,Teclados,Teclados,139990.0,,,,414.0,414.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/razer-deathstalker-v2-pro-tenkeyless-teclado-inalambrico-gaming-rgb-switch-linear-optical-red,10859601.0,False,False,43220.0,79940.0,alta,414.0,True
pccomponentes,Tempest X14 Warden RatÃ³n Gaming InalÃ¡mbrico 12000 DPI Negro,Tempest,Ratones,Ratones,11990.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-x14-warden-raton-gaming-inalambrico-12000-dpi-negro,10707506.0,False,False,38470.0,85454.0,baja,5591.0,True
pccomponentes,Forgeon Vendetta RatÃ³n Gaming RGB 16000DPI Negro,Forgeon,Ratones,Ratones,39990.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/forgeon-vendetta-raton-gaming-rgb-16000dpi-negro,433870.0,False,False,38470.0,85454.0,media,5591.0,True
pccomponentes,Newskill Chiron PRO RatÃ³n Gaming InalÃ¡mbrico RGB 16000DPI Blanco,Newskill,Ratones,Ratones,49990.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/newskill-chiron-pro-raton-gaming-inalambrico-rgb-16000dpi-blanco,10831241.0,False,False,38470.0,85454.0,media,5591.0,True
pccomponentes,Krom Keos RatÃ³n Gaming RGB 6400DPI Negro,Krom,Ratones,Ratones,17990.0,,0.0,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/krom-keos-raton-gaming-rgb-6400dpi-negro,294122.0,False,False,38470.0,85454.0,baja,5591.0,True
pccomponentes,Logitech G502 Hero RatÃ³n Gaming 25600DPI,Logitech,Ratones,Ratones,36990.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/logitech-g502-hero-raton-gaming-25600dpi,179806.0,False,False,38470.0,85454.0,baja,5591.0,True
pccomponentes,RatÃ³n Logitech PRO X2 SUPERSTRIKE inalÃ¡mbrico 44000 DPI blanco hÃ¡ptico LIGHTSPEED,Logitech,Ratones,Ratones,1790.0,,0.0,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/raton-logitech-pro-x2-superstrike-inalambrico-44000-dpi-blanco-haptico-lightspeed,10988124.0,False,False,38470.0,85454.0,baja,5591.0,True
pccomponentes,Logitech G203 Lightsync 2nd Gen RatÃ³n Gaming 8000DPI RGB Negro,Logitech,Ratones,Ratones,21950.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/logitech-g203-lightsync-2nd-gen-raton-gaming-8000dpi-rgb-negro,287353.0,False,False,38470.0,85454.0,baja,5591.0,True
pccomponentes,RatÃ³n Logitech Pro X Superlight 2 SE Wireless 44000 DPI Negro 5 Botones 60g,Logitech,Ratones,Ratones,1190.0,,80.0,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/raton-logitech-pro-x-superlight-2-se-inalambrico-44000-dpi-5-botones-60g-negro,10984350.0,False,False,38470.0,85454.0,baja,5591.0,True
pccomponentes,Logitech G PRO X SUPERLIGHT 2 LIGHTSPEED RatÃ³n InalÃ¡mbrico Gaming Negro 44000 DPI,Logitech,Ratones,Ratones,12490.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/logitech-g-pro-x-superlight-2-lightspeed-raton-inalambrico-gaming-negro-44000-dpi,10772979.0,False,False,38470.0,85454.0,baja,5591.0,True
pccomponentes,Forgeon Perdition RGB RatÃ³n Gaming 16.000 DPI Negro,Forgeon,Ratones,Ratones,300.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/forgeon-perdition-rgb-raton-gaming-16000-dpi-negro,433873.0,False,False,38470.0,85454.0,baja,5591.0,True
pccomponentes,Tempest X2 Custodian RGB RatÃ³n Gaming 8000 DPI Negro,Tempest,Ratones,Ratones,6990.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-x2-custodian-rgb-raton-gaming-8000-dpi-negro,10707509.0,False,False,38470.0,85454.0,baja,5591.0,True
pccomponentes,Newskill Chiron PRO RatÃ³n Gaming InalÃ¡mbrico RGB 16000DPI Negro,Newskill,Ratones,Ratones,47030.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/newskill-chiron-pro-raton-gaming-inalambrico-rgb-16000dpi-negro,10831240.0,False,False,38470.0,85454.0,media,5591.0,True
pccomponentes,Tempest MS200 Ninja RatÃ³n Gaming 2.400 DPI Negro,Tempest,Ratones,Ratones,4990.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-ms200-ninja-raton-gaming-2400-dpi-negro,332440.0,False,False,38470.0,85454.0,baja,5591.0,True
pccomponentes,Tempest MS100 Paladin RatÃ³n Gaming 1600DPI,Tempest,Ratones,Ratones,3990.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-ms100-paladin-raton-gaming-1600dpi,214249.0,False,False,38470.0,85454.0,baja,5591.0,True
pccomponentes,RatÃ³n Razer Viper V3 Pro SE InalÃ¡mbrico 35000 DPI Negro Ultraligero 95h baterÃ­a,Razer,Ratones,Ratones,89990.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/raton-razer-viper-v3-pro-se-inalambrico-35000-dpi-negro-ultraligero-95h-bateria,11010469.0,False,False,38470.0,85454.0,alta,5591.0,True
pccomponentes,Newskill Eos Ivory RatÃ³n Gaming Professional RGB 16000DPI Blanco,Newskill,Ratones,Ratones,42810.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/newskill-eos-ivory-raton-gaming-professional-rgb-16000dpi-blanco,310369.0,False,False,38470.0,85454.0,media,5591.0,True
pccomponentes,Newskill EOS RatÃ³n Gaming Professional RGB 16000DPI,Newskill,Ratones,Ratones,49950.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/newskill-eos-raton-gaming-professional-rgb-16000dpi,166071.0,False,False,38470.0,85454.0,media,5591.0,True
pccomponentes,Razer Basilisk V3 RatÃ³n Gaming Ãptico RGB 26000 DPI,Razer,Ratones,Ratones,49990.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/razer-basilisk-v3-raton-gaming-optico-rgb-26000-dpi,822348.0,False,False,38470.0,85454.0,media,5591.0,True
pccomponentes,Newskill Arakne Elite Ivory RatÃ³n InalÃ¡mbrico RGB 16000 DPI Blanco,Newskill,Ratones,Ratones,84950.0,,0.0,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/newskill-arakne-elite-ivory-raton-inalambrico-rgb-16000-dpi-blanco,616622.0,False,False,38470.0,85454.0,media,5591.0,True
pccomponentes,Newskill Chiron RatÃ³n Gaming RGB 8000DPI Color Blanco,Newskill,Ratones,Ratones,24950.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/newskill-chiron-raton-gaming-rgb-8000dpi-color-blanco,10831238.0,False,False,38470.0,85454.0,baja,5591.0,True
pccomponentes,Logitech G G102 LightSync RatÃ³n Gaming 8000DPI Negro,Logitech,Ratones,Ratones,27990.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/logitech-g-g102-lightsync-raton-gaming-8000dpi-negro,328329.0,False,False,38470.0,85454.0,baja,5591.0,True
pccomponentes,Newskill Chiron RatÃ³n Gaming RGB 8000DPI Color Negro,Newskill,Ratones,Ratones,24950.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/newskill-chiron-raton-gaming-rgb-8000dpi-color-negro,10831239.0,False,False,38470.0,85454.0,baja,5591.0,True
pccomponentes,Tempest X20W Vigilant RGB RatÃ³n Gaming InalÃ¡mbrico 16.000 DPI Negro,Tempest,Ratones,Ratones,34990.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/tempest-x20w-vigilant-rgb-raton-gaming-inalambrico-16000-dpi-negro,433507.0,False,False,38470.0,85454.0,baja,5591.0,True
pccomponentes,Razer Deathadder Essential RatÃ³n Gaming 6400 DPI Negro,Razer,Ratones,Ratones,19990.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/razer-deathadder-essential-raton-gaming-6400-dpi-negro,477562.0,False,False,38470.0,85454.0,baja,5591.0,True
pccomponentes,RatÃ³n SteelSeries Rival 3 Wireless Gen 2 gaming inalÃ¡mbrico 18000 DPI RGB 6 botones Negro,Steelseries,Ratones,Ratones,39990.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/raton-steelseries-rival-3-wireless-gen-2-gaming-inalambrico-18000-dpi-rgb-6-botones-negro,10911836.0,False,False,38470.0,85454.0,media,5591.0,True
pccomponentes,"RatÃ³n gaming Steelseries Rival 3 Gen 2  con cable, 8500 DPI, 6 botones, 1,35ms latencia, Negro",Steelseries,Ratones,Ratones,300.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/raton-gaming-steelseries-rival-3-gen-2-con-cable-8500-dpi-6-botones-135ms-latencia-negro,10906863.0,False,False,38470.0,85454.0,baja,5591.0,True
pccomponentes,Cool Strip RatÃ³n USB Gaming RGB Negro,Cool,Ratones,Ratones,14850.0,,0.0,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/cool-strip-raton-usb-gaming-rgb-negro,10776300.0,False,False,38470.0,85454.0,baja,5591.0,True
pccomponentes,Cool Kansas RatÃ³n Gaming USB Negro,Cool,Ratones,Ratones,8940.0,,0.0,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/cool-kansas-raton-gaming-usb-negro,413666.0,False,False,38470.0,85454.0,baja,5591.0,True
pccomponentes,Razer Viper V3 HyperSpeed RatÃ³n Gaming InalÃ¡mbrico 30000 DPI Negro,Razer,Ratones,Ratones,59990.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/razer-viper-v3-hyperspeed-raton-gaming-inalambrico-30000-dpi-negro,10838251.0,False,False,38470.0,85454.0,media,5591.0,True
pccomponentes,RatÃ³n Razer Viper V4 Pro InalÃ¡mbrico 50000 DPI Negro 8000Hz 6 Botones,Razer,Ratones,Ratones,179990.0,,0.0,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/raton-razer-viper-v4-pro-inalambrico-50000-dpi-negro-8000hz-6-botones,11035064.0,False,False,38470.0,85454.0,alta,5591.0,True
pccomponentes,Razer DeathAdder V3 RatÃ³n Gaming Ãptico 30000 DPI Negro,Razer,Ratones,Ratones,59990.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/razer-deathadder-v3-raton-gaming-optico-30000-dpi-negro,10724498.0,False,False,38470.0,85454.0,media,5591.0,True
pccomponentes,RatÃ³n SteelSeries Rival 3 Wireless Gen 2 gaming inalÃ¡mbrico 18000 DPI RGB 6 botones Blanco,Steelseries,Ratones,Ratones,39950.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/raton-steelseries-rival-3-wireless-gen-2-gaming-inalambrico-18000-dpi-rgb-6-botones-blanco,10917808.0,False,False,38470.0,85454.0,media,5591.0,True
pccomponentes,Logitech G PRO X SUPERLIGHT 2 LIGHTSPEED RatÃ³n InalÃ¡mbrico Gaming Rosa 44000 DPI,Logitech,Ratones,Ratones,138990.0,,0.0,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/logitech-g-pro-x-superlight-2-lightspeed-raton-inalambrico-gaming-rosa-44000-dpi,10773108.0,False,False,38470.0,85454.0,alta,5591.0,True
pccomponentes,SteelSeries Aerox 3 2022 Onyx RatÃ³n Gaming 8500DPI,Steelseries,Ratones,Ratones,39990.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/steelseries-aerox-3-2022-onyx-raton-gaming-8500dpi,10488601.0,False,False,38470.0,85454.0,media,5591.0,True
pccomponentes,Logitech G502 Hero RatÃ³n Gaming 25600DPI Negro,Logitech,Ratones,Ratones,45850.0,,0.0,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/logitech-g502-hero-raton-gaming-25600dpi-negro,10877906.0,False,False,38470.0,85454.0,media,5591.0,True
pccomponentes,Razer Cobra RatÃ³n Gaming Chroma RGB 8500DPI Negro,Razer,Ratones,Ratones,39990.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/razer-cobra-raton-gaming-chroma-rgb-8500dpi-negro,10744307.0,False,False,38470.0,85454.0,media,5591.0,True
pccomponentes,Razer Deathadder Essential RatÃ³n Gaming 6400 DPI Blanco,Razer,Ratones,Ratones,19990.0,,,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/razer-deathadder-essential-raton-gaming-6400-dpi-blanco,452312.0,False,False,38470.0,85454.0,baja,5591.0,True
pccomponentes,Newskill Arakne Tournament RatÃ³n Gaming RGB 16000DPI,Newskill,Ratones,Ratones,64950.0,,0.0,,5591.0,5591.0,Vendido y enviado por,Aniversario,https://pccomponentes.com/newskill-arakne-tournament-raton-gaming-rgb-16000dpi,342802.0,False,False,38470.0,85454.0,media,5591.0,True
